0	46.182256063524896
1	45.9343513754958
2	45.93580031404357
3	46.01848793755353
4	46.02167669053779
5	46.06209520470458
6	46.596951709378935
7	46.60565477389622
8	46.872340231979486
9	46.31602528045349
10	45.31748616935687
11	45.44965253888263
12	45.35435412473959
13	45.88926528692682
14	47.36585794696258
15	47.50156516795717
16	47.52694120936602
17	47.40713126580934
18	47.42728358993402
19	47.38125514523836
20	47.6492623585143
21	47.459065379479604
22	47.51583862857048
23	47.39614236373878
24	47.41223913075779
25	47.354794176941596
26	47.246400498146315
27	47.25468102102654
28	47.15306360867701
29	47.1527888210003
30	47.075194206992165
31	46.9887818581913
32	46.874048119142046
33	46.846193450272516
34	46.82987075209495
35	46.70151655456425
36	46.716815012225624
37	46.65233934223288
38	46.519291227847184
39	46.530607386793434
40	46.65800041050516
41	46.66089791411703
42	46.61078099335997
43	46.56309372904602
44	46.41465952008629
45	46.46739276415601
46	46.50325051693082
47	46.46772263711496
48	46.40861826144519
49	46.38783140653765
50	46.18591313097394
51	46.07229799710919
52	46.129991669059
53	46.115589076646586
54	46.12071334665275
55	46.202404792127325
56	46.176236038011155
57	46.166187417559485
58	46.21679269814177
59	46.19997115427765
60	46.645336098708384
61	46.61055420257894
62	46.69415377692555
63	46.67948355662135
64	46.6366715124514
65	46.641336054063736
66	46.64332570250117
67	46.56509117163165
68	46.51167146295211
69	46.49016322065657
70	46.694436132002934
71	46.611523434744875
72	46.53492823630023
73	46.522105815397445
74	46.52889560226147
75	46.62487457960885
76	46.723014641231984
77	46.77608084335995
78	46.87783106531172
79	46.911721915464106
80	46.62868262905527
81	46.70280226727349
82	46.4503169505533
83	46.38514778607031
84	46.61935064933108
85	46.89420144966497
86	46.97392874163658
87	47.02623640882848
88	47.05518249643211
89	47.32999630102795
90	47.59142581963265
91	47.5987528342932
92	47.49825426753741
93	47.30527167349685
94	47.09303356683633
95	47.03291318531779
96	47.24060395683512
97	47.23012722731758
98	47.06139473875596
99	46.905343517481654
100	45.86314344244131
101	45.98494430284482
102	46.616689103986175
103	46.708394192367734
104	46.715421327108686
105	46.813593192062825
106	46.87323799100799
107	46.79298816458322
108	46.65756127707586
109	46.722022226808704
110	47.06680762742959
111	46.930414124401665
112	46.88834008089494
113	47.12907166223719
114	47.40540831766169
115	47.61669761103276
116	47.6673302764243
117	47.711353597149156
118	47.71784600057088
119	47.710439034052285
120	47.97839951358144
121	47.87396746134067
122	47.887084944936575
123	48.064739581360946
124	48.173628085075066
125	48.16409639263704
126	48.12160637823584
127	47.94682973658793
128	47.77831467086762
129	47.703754567872636
130	46.829761060042394
131	46.84375724855961
132	46.82977554751318
133	46.953936883487025
134	46.993350011997215
135	47.100431732139484
136	47.17611112143118
137	47.18474759972405
138	47.28829540504039
139	47.330931125252675
140	46.27318274722167
141	46.3923314991502
142	46.67488622743008
143	46.837223846617434
144	47.01723112485163
145	46.71256478869693
146	46.75795182865242
147	46.78699940223436
148	46.81130555149916
149	46.80885485142676
150	47.07278646081868
151	47.123201443719196
152	47.18628182762227
153	47.04829077371539
154	47.06379016923046
155	47.13208546695015
156	46.986932765370064
157	46.96040309994111
158	46.762537618054594
159	47.20078997370695
160	47.223599942946294
161	47.699892072703705
162	47.768468091193625
163	47.711600809428454
164	48.07160030331454
165	48.17224922427342
166	48.02671143820038
167	48.18918819965294
168	47.850186517433016
169	48.02228466568441
170	48.00110036860176
171	48.09386584824627
172	47.98656464170571
